day,customer_id,total_sales
2021-07-13,54802,118.46
2022-01-02,17949,187.7
2022-08-28,37962,193.3
2021-04-09,54228,88.38
2022-02-12,24131,152.57
2023-02-09,20429,117.55
2022-07-20,53203,116.85
2021-07-19,27223,75.91
2022-07-10,12634,192.65
2022-06-12,47078,139.31
2022-01-13,9065,137.45
2021-04-30,46621,183.47
2023-04-28,54171,72.67
2022-06-28,55250,153.07
2021-05-19,18162,162.52
2021-12-17,23454,129.2
2021-09-21,13111,179.78
2021-06-27,28851,100.58
2021-07-28,51641,122.85
2023-04-10,13034,115.13
2021-06-30,8977,118.12
2022-10-28,53402,122.74
2022-07-01,21821,170.29
2022-09-09,52817,211.89
2021-11-18,37206,146.0
2021-01-16,28582,187.41
2022-04-24,33063,80.08
2021-06-20,62839,150.21
2022-10-06,63261,189.94
2022-01-04,42399,100.13
2021-06-18,58149,111.39
2021-10-17,13490,68.43
2022-03-19,3008,128.65
2021-02-01,44464,141.29
2022-02-23,52162,113.36
2022-03-14,50240,76.77
2021-12-18,39028,156.75
2021-12-03,20445,144.39
2021-10-25,48092,113.25
2021-03-15,43359,180.04
2022-02-03,62900,171.12
2021-04-07,35632,165.7
2021-09-23,61698,85.13
2021-02-08,55528,170.18
2022-08-14,59279,78.29
2021-05-20,17872,96.29
2022-02-17,32588,100.01
2021-12-05,15501,96.37
2022-09-10,1287,148.16
2021-09-17,14563,72.39
2021-05-09,15169,147.8
2022-07-23,6513,211.77
2021-05-04,33453,111.51
2021-01-18,36630,167.65
2021-01-29,32480,189.67
2021-08-01,46665,70.39
2021-06-28,44109,140.82
2021-07-08,1658,101.77
2022-07-20,36154,63.91
2021-07-31,54819,112.77
2023-04-23,24945,178.89
2021-10-04,9064,199.47
2022-08-10,49683,138.45
2021-06-19,44838,142.04
2023-02-04,52063,107.66
2021-12-03,26597,143.45
2021-10-23,17202,213.01
2022-04-19,43183,132.8
2022-04-13,14280,92.15
2021-05-04,42683,96.68
2021-08-09,42586,65.26
2023-01-25,37336,89.67
2023-02-05,31828,148.46
2023-04-24,42205,134.22
2021-01-12,7447,136.17
2022-06-29,34997,61.65
2022-11-23,62550,188.83
2022-03-07,11150,124.71
2023-03-02,21199,198.32
2022-10-16,52807,95.84
2022-06-09,29599,173.74
2023-02-17,40340,136.82
2022-11-25,36311,111.39
2022-06-04,33845,148.22
2021-08-23,14822,160.37
2021-05-08,30713,136.8
2021-05-25,55463,83.67
2021-02-12,36836,113.21
2021-10-08,47891,213.85
2022-02-01,49700,105.24
2022-11-17,48137,65.73
2023-04-22,13252,150.43
2021-09-17,40366,102.88
2021-11-25,9381,66.52
2023-01-17,58101,211.88
2021-08-31,55780,168.12
2022-01-27,43014,92.02
2022-12-24,992,83.66
2022-07-09,15733,193.41
2022-05-28,5797,140.93
2021-06-29,44642,176.76
2022-12-23,10082,101.96
2021-10-15,16583,84.92
2021-09-17,61671,103.75
2022-06-23,41415,121.24
2023-01-25,18062,101.41
2021-05-22,57349,193.42
2021-12-23,1453,155.22
2021-05-27,48649,89.0
2023-03-27,12140,175.0
2021-08-30,39016,96.95
2021-07-11,51481,196.59
2021-09-08,64565,111.45
2021-06-15,10131,76.43
2021-03-15,21647,172.66
2021-10-26,19537,101.2
2022-05-23,34589,207.82
2023-04-20,36292,76.63
2021-11-05,19704,74.0
2023-02-05,35591,145.77
2021-03-30,50259,186.2
2022-12-30,13253,104.85
2022-12-04,34681,211.19
2022-01-31,45321,68.24
2021-01-13,27159,96.47
2023-01-19,37562,110.93
2022-02-02,5838,214.2
2022-07-21,7037,80.56
2023-02-27,36268,98.35
2021-09-15,23706,140.85
2021-12-31,18673,150.08
2022-04-09,5808,116.58
2021-04-28,22558,175.05
2022-01-16,17799,65.57
2023-01-01,6315,182.14
2022-02-24,47381,176.44
2021-04-14,25960,163.17
2023-02-23,58723,163.0
2022-12-24,17867,176.35
2022-09-15,41190,73.19
2021-04-11,10452,161.72
2021-08-25,52941,214.05
2022-01-02,41196,199.04
2022-06-28,1563,175.95
2021-07-14,14774,65.5
2022-07-13,42045,90.02
2022-10-26,16333,72.02
2023-03-17,12275,160.21
2023-02-14,11019,187.5
2021-05-23,27995,120.43
2021-12-17,19720,131.39
2021-11-04,5420,133.34
2021-05-17,16656,139.53
2022-10-12,64743,99.17
2023-01-25,22290,163.38
2023-03-24,10737,163.59
2021-06-28,24396,132.41
2022-02-21,21917,198.7
2021-07-09,34422,70.14
2022-10-14,24390,213.23
2022-12-07,27991,217.22
2021-12-04,50732,68.09
2023-03-08,24003,183.07
2022-11-23,51057,187.86
2021-01-28,17263,216.6
2022-03-03,49805,168.48
2022-07-20,35628,207.16
2022-04-22,19185,133.62
2021-02-09,40195,168.85
2022-04-06,13127,202.67
2021-08-05,56683,202.2
2021-08-26,34861,202.2
2023-01-14,31708,193.08
2022-05-10,55903,195.07
2022-11-04,59680,181.86
2021-10-23,60719,120.65
2023-04-11,24475,183.24
2022-09-23,5703,149.75
2021-07-26,36109,108.37
2022-08-31,59303,79.91
2022-08-06,60023,180.61
2021-01-22,24163,213.11
2021-10-08,37474,183.32
2022-01-14,23724,169.49
2022-12-09,16258,210.76
2022-10-19,27194,115.56
2022-06-22,34230,209.44
2022-04-28,44924,191.04
2022-05-19,38725,141.18
2021-10-11,21209,94.83
2022-11-18,584,199.03
2022-01-20,32657,168.78
2021-09-03,8544,88.03
2023-04-18,50681,190.76
2022-03-01,55362,91.62
2021-10-25,64513,216.53
2021-05-14,2176,77.84
2022-01-21,64163,173.17
2021-05-28,23064,136.13
2023-04-07,9681,107.14
2021-05-06,59481,165.14
2021-08-09,51756,147.96
2022-10-12,46529,107.92
2021-01-17,46897,141.4
2021-02-21,45427,140.51
2022-11-15,60529,94.42
2022-04-14,50730,127.01
2022-09-26,26952,178.76
2021-06-23,45171,206.61
2021-06-10,58643,199.09
2022-06-03,57248,177.28
2022-12-25,19122,123.93
2022-09-04,15,102.69
2021-03-08,15922,76.81
2023-03-11,28534,199.1
2023-01-28,5928,195.27
2021-06-29,25507,123.93
2021-10-06,31769,136.43
2021-08-28,1543,147.39
2021-08-27,18628,106.57
2022-10-21,1846,123.88
2022-06-26,27553,162.7
2022-09-26,7212,167.42
2022-12-23,50886,184.34
2021-10-04,59462,121.07
2022-05-18,44207,111.11
2021-06-12,1886,176.49
2021-05-05,5753,155.97
2023-02-21,54530,128.27
2021-11-27,41673,82.65
2023-02-09,2169,109.57
2022-06-09,29512,139.34
2023-01-14,32594,63.57
2022-06-26,58978,131.71
2021-06-10,29033,183.25
2022-11-08,47715,170.55
2023-04-08,10532,83.11
2021-09-25,9594,215.12
2021-01-02,27280,196.66
2021-08-07,50594,155.08
2021-03-06,9860,140.19
2021-01-28,39878,202.5
2021-01-22,5347,86.64
2022-06-28,60936,116.93
2021-08-19,28997,126.41
2023-03-20,54088,86.41
2022-01-14,21968,102.69
2021-03-29,33740,128.5
2022-02-13,2294,80.21
2021-05-14,60299,158.94
2021-09-06,13933,86.01
2022-08-08,44658,206.98
2021-11-09,53982,110.5
2022-07-29,60647,147.35
2021-11-01,12200,135.24
2022-01-11,53526,150.66
2021-04-09,31540,157.15
2022-03-08,22767,155.49
2021-10-20,18858,99.94
2022-04-03,51824,181.3
2021-01-03,48272,143.6
2023-02-10,33888,101.62
2021-05-30,5897,161.28
2021-02-17,55620,65.77
2022-07-21,28880,158.87
2021-02-11,48420,91.25
2022-03-06,55190,132.15
2021-02-16,48170,131.95
2022-07-24,19473,150.4
2022-09-21,4004,202.75
2022-04-27,6167,119.61
2021-11-29,26600,201.75
2021-06-18,43731,121.66
2022-09-10,33567,165.7
2022-10-02,40732,158.0
2021-03-28,20660,186.62
2021-08-18,61338,124.56
2022-09-05,7490,149.37
2022-06-29,32366,155.3
2022-03-06,18749,195.27
2022-03-23,59298,150.86
2021-12-20,47415,100.72
2023-03-25,58138,216.52
2022-01-10,22687,146.8
2022-01-25,46450,62.95
2022-02-03,5244,121.08
2021-03-08,27637,210.6
2021-05-16,4426,72.55
2022-03-13,40480,150.04
2022-07-01,43053,165.83
2023-03-25,57928,151.81
2021-12-08,5542,156.42
2021-07-13,6857,87.91
2022-06-06,64736,81.65
2021-11-27,18369,85.95
2021-01-01,44402,135.7
2022-06-09,11197,180.55
2021-03-03,58522,126.31
2022-05-28,14613,130.87
2022-09-07,15275,70.23
2021-09-19,38358,89.35
2021-04-13,47018,127.44
2021-03-18,57359,77.88
2021-11-28,56199,106.33
2021-01-02,49966,63.21
2021-06-14,57342,145.21
2021-06-19,9543,178.61
2021-01-13,14173,99.44
2021-10-24,34088,199.2
2021-06-02,48660,208.18
2021-05-21,19303,154.34
2022-10-19,8122,106.9
2023-04-10,48056,137.6
2022-12-30,36070,204.63
2022-08-04,38507,128.63
2021-03-21,33297,153.52
2023-03-30,47280,179.54
2022-02-10,13588,130.24
2022-11-26,60602,188.27
2023-04-13,10062,114.11
2022-01-27,362,110.78
2022-03-04,33517,126.2
2022-04-25,64049,152.26
2021-04-03,56434,179.79
2021-04-11,64701,215.34
2023-03-10,17501,145.15
2021-08-09,51697,129.27
2022-04-20,53758,167.75
2021-07-23,9529,65.83
2023-02-15,48623,195.43
2021-12-17,55500,128.23
2023-02-14,10351,93.23
2021-05-29,55222,156.86
2021-05-22,1404,142.65
2022-08-19,10722,78.68
2023-02-02,12356,183.37
2021-01-12,7438,83.82
2022-04-21,4455,202.49
2022-02-16,5294,196.15
2021-08-20,9681,177.13
2023-01-28,35692,123.56
2023-02-08,46262,161.65
2021-05-04,6222,101.75
2022-01-05,63950,81.12
2022-02-07,50839,190.98
2022-03-22,2998,124.09
2021-04-07,15869,186.23
2021-01-22,31739,119.85
2023-03-24,32597,102.03
2021-09-02,30807,147.61
2022-09-02,59127,182.24
2021-01-30,16727,130.69
2021-04-02,36177,118.49
2021-05-26,40105,206.58
2022-03-13,5278,65.96
2021-12-28,35213,69.26
2022-06-05,61192,186.91
2022-05-10,11964,200.79
2022-04-15,33974,102.4
2021-11-15,42072,135.69
2022-04-06,60847,148.97
2021-05-01,48387,152.02
2022-05-02,33391,71.16
2022-08-31,20028,161.66
2022-12-27,46072,149.07
2021-03-20,32767,89.94
2021-02-13,35686,76.91
2022-12-27,23975,153.24
2022-04-07,40167,144.15
2022-09-26,42372,138.24
2022-11-22,47648,95.62
2022-11-23,8185,177.19
2022-06-12,36551,82.47
2021-02-14,1199,117.89
2022-09-22,46777,153.32
2022-12-27,12498,76.49
2021-05-03,48554,77.59
2021-03-06,62854,157.32
2022-01-04,54751,189.33
2022-09-21,44847,78.71
2023-02-28,54499,95.4
2021-11-14,8217,108.25
2022-12-08,49421,135.69
2021-09-13,59938,92.25
2021-05-08,62898,95.1
2021-04-08,11026,108.12
2022-01-02,17049,188.68
2022-06-03,13518,183.34
2021-07-30,58229,74.95
2021-12-05,13480,128.06
2022-07-20,5505,143.51
2021-05-02,47039,195.11
2021-11-19,28238,204.54
2022-09-08,1266,212.07
2021-09-07,47417,120.52
2022-09-13,25514,136.72
2022-09-04,60523,92.23
2021-01-19,49169,179.77
2022-11-03,12586,216.2
2021-12-28,21641,180.15
2022-11-05,39933,196.91
2021-12-08,46626,216.04
2021-02-05,63124,209.92
2022-12-18,12720,115.01
2022-01-14,6632,198.93
2023-04-06,40840,82.38
2021-11-12,2413,161.52
2023-02-02,15275,120.53
2022-04-01,52511,129.21
2023-04-07,14606,99.13
2022-04-04,8532,197.07
2022-11-16,45615,91.88
2023-04-18,11622,86.92
2022-09-11,27500,202.37
2022-01-08,50792,119.72
2022-05-25,53952,200.5
2022-08-12,53514,211.1
2022-07-28,8505,68.58
2021-03-12,58402,81.17
2023-01-02,7813,87.96
2022-07-25,39772,110.97
2022-06-06,1400,158.11
2022-06-29,15179,99.66
2021-01-27,32183,178.14
2022-12-01,37863,213.61
2022-04-26,29618,202.68
2023-03-07,28866,102.18
2021-01-20,33555,88.4
2021-06-04,16835,215.72
2022-08-30,53351,104.71
2022-02-21,46338,183.87
2022-05-24,52776,166.55
2023-03-04,34171,61.72
2022-01-10,14319,171.98
2023-01-02,43686,186.95
2021-01-01,52995,156.81
2022-07-10,1091,116.03
2023-02-17,1341,135.34
2022-10-23,22239,144.38
2022-12-12,57831,81.59
2023-02-04,45655,171.58
2022-10-06,52289,100.32
2021-06-03,21125,159.4
2022-11-10,14428,207.35
2022-11-21,40750,135.99
2022-09-25,18375,133.9
2022-04-08,60831,101.69
2022-10-23,45766,102.48
2022-03-01,23310,155.89
2023-02-04,26273,104.53
2021-05-23,53318,185.85
2022-12-09,23031,95.72
2021-07-24,55693,132.49
2022-06-10,56633,90.33
2021-10-02,62757,68.83
2022-11-10,50767,90.92
2023-03-23,13844,138.89
2022-03-14,56763,169.79
2022-12-20,41390,212.13
2021-07-05,19155,122.69
2022-06-28,30506,188.19
2021-12-01,31251,96.72
2021-08-27,57587,128.01
2023-04-10,23770,81.46
2022-09-03,5108,176.37
2021-07-04,10348,208.81
2023-04-01,3834,155.36
2023-02-03,63237,206.1
2022-06-18,53177,188.46
2021-04-02,36428,164.11
2021-03-12,40020,65.16
2021-02-25,60152,65.02
2021-04-17,32531,211.98
2021-01-21,56244,95.97
2022-03-13,23471,111.45
2021-12-18,7520,117.51
2021-08-03,59000,194.31
2022-12-08,27152,216.66
2022-09-11,36806,132.28
2023-01-04,40485,104.29
2022-01-03,4413,138.03
2022-09-19,47060,191.74
2021-07-21,61081,174.64
2021-05-29,45528,100.74
2023-02-22,61505,186.09
2022-01-25,12170,117.33
2022-01-29,21401,118.24
2022-04-11,45577,76.76
2023-02-06,23781,116.04
2023-02-17,10353,105.7
2022-10-23,46832,205.63
2021-08-04,42798,119.65
2021-06-08,56546,163.84
2021-09-22,57776,90.21
2022-12-23,40386,161.98
2021-04-01,16214,174.12
2022-08-06,64490,218.25
2021-06-12,36453,174.43
2022-03-25,57307,114.51
2021-11-28,48332,126.94
2023-01-31,5531,102.0
2022-07-25,33194,116.69
2021-07-08,11429,178.11
2021-12-25,8707,196.36
2021-03-19,23684,135.22
2021-06-10,40254,84.33
2021-11-13,47287,203.72
2022-06-20,41742,154.46
2023-02-26,61574,206.42
2023-04-19,40048,168.12
2021-07-11,16188,116.14
2021-06-14,30661,176.99
2022-11-26,48024,193.88
2021-08-07,54947,62.79
2022-01-27,31136,122.11
2021-04-30,100,188.29
2023-02-09,23156,103.42
2021-03-01,21870,145.08
2021-10-04,31296,208.4
2022-07-11,41862,176.86
2021-06-17,14365,91.01
2022-01-22,44321,121.08
2021-08-23,54332,67.29
2021-06-25,7767,94.17
2022-11-05,24247,81.96
2022-02-24,46761,62.2
2021-12-09,55115,79.36
2022-05-12,32011,202.54
2022-02-22,385,99.92
2021-09-08,43352,189.44
2023-04-02,14905,79.33
2022-12-24,29433,71.02
2022-06-08,6246,180.06
2022-12-16,45677,146.34
2021-03-01,46063,135.9
2021-07-11,5120,84.25
2022-10-21,54020,148.61
2022-01-16,34281,86.68
2023-04-17,14940,88.17
2021-08-11,1249,183.79
2022-07-05,41842,110.97
2022-07-08,62418,206.35
2022-06-29,51453,79.6
2023-01-26,37172,208.42
2021-03-20,29737,119.35
2021-09-28,17678,84.52
2022-09-28,39335,176.3
2022-12-30,55189,136.61
2021-12-31,25499,154.19
2023-02-20,16912,95.61
2021-01-12,63417,190.2
2023-04-23,37616,114.67
2021-06-24,29741,95.04
2021-01-04,20452,137.7
2022-07-07,26908,106.99
2022-03-16,42927,86.46
2021-07-17,51985,139.23
2023-02-08,65067,87.49
2021-05-28,4061,113.57
2022-04-21,12795,84.63
2021-06-12,47139,154.92
2021-06-22,3279,146.83
2022-03-28,39989,75.96
2022-12-19,130,136.7
2021-09-28,20311,163.5
2021-03-02,24607,92.23
2022-07-13,28626,111.52
2021-11-15,51666,115.67
2022-11-16,42532,213.89
2021-11-14,34569,114.84
2021-05-04,37506,64.04
2023-03-04,25526,208.76
2022-07-10,26536,61.94
2021-02-08,33055,181.94
2021-12-23,48512,159.83
2022-05-13,6919,125.51
2022-09-07,43025,131.06
2022-01-17,49147,177.4
2022-09-12,43305,152.19
2022-03-20,3097,151.74
2021-10-25,58789,115.84
2021-03-02,16242,100.75
2021-04-30,39327,147.69
2021-07-31,42930,200.4
2022-01-14,27619,197.81
2021-10-01,15430,190.71
2022-06-26,23427,65.07
2022-01-29,5115,216.97
2022-10-03,5732,213.76
2021-09-17,64255,159.05
2023-01-09,7027,82.7
2021-01-23,23257,181.79
2021-07-04,26266,167.82
2021-08-27,24479,215.63
2021-11-09,30406,173.56
2021-03-15,13657,113.33
2023-04-24,2554,61.54
2022-06-15,9722,168.77
2021-11-13,19515,182.95
2021-04-13,32239,120.19
2021-04-03,58682,144.41
2022-09-04,32499,158.2
2022-06-26,61022,131.87
2022-01-04,58620,149.08
2021-07-29,44726,160.93
2022-04-24,15432,95.2
2022-11-12,64987,74.84
2022-06-06,45346,177.67
2022-04-21,5744,81.09
2021-11-08,27132,132.34
2022-03-15,19184,138.37
2022-02-13,13466,174.49
2021-06-10,12047,76.93
2021-02-11,24185,209.96
2023-04-04,16436,133.33
2022-07-17,36392,217.74
2023-02-12,4033,113.08
2021-05-14,50542,182.65
2021-02-16,63340,194.98
2022-05-24,49021,150.48
2022-12-23,61291,175.87
2022-07-22,46622,115.83
2021-02-12,15148,165.61
2022-10-15,55297,75.85
2021-02-22,41123,177.89
2021-12-27,5879,103.11
2022-12-01,9681,153.27
2021-03-03,40708,203.94
2022-08-22,33359,93.24
2022-09-22,53519,65.47
2021-12-09,18903,84.4
2021-11-22,27489,212.64
2022-12-25,64485,125.02
2022-06-04,24620,76.07
2021-09-03,63618,134.24
2021-05-03,60231,101.97
2022-01-17,22152,76.93
2022-08-27,7814,100.21
2022-12-01,53708,141.48
2021-09-06,22393,186.79
2021-11-15,43111,159.55
2023-04-24,45777,94.92
2023-04-23,40712,113.35
2023-04-24,61402,164.95
2022-09-22,12950,75.94
2021-03-17,9566,81.51
2022-05-13,10542,67.55
2022-05-25,18000,113.2
2022-07-15,55325,186.53
2021-04-11,39069,147.17
2022-11-27,14673,107.59
2023-04-15,53716,64.44
2023-01-21,55866,190.92
2022-11-07,28726,85.04
2022-07-24,2453,103.85
2021-07-22,15016,68.68
2022-06-04,22019,160.24
2021-12-01,29298,142.39
2021-07-28,15544,209.35
2022-03-06,58684,206.0
2022-04-27,26595,183.22
2021-01-20,13455,108.73
2021-04-07,50324,101.68
2022-07-02,43489,124.22
2021-07-18,32512,63.25
2023-01-15,45910,202.83
2021-11-13,49160,104.52
2022-02-25,62203,64.21
2021-12-05,55960,173.31
2022-10-08,30791,216.73
2022-03-08,29569,207.94
2022-09-21,53605,79.66
2022-03-13,45721,78.27
2021-10-30,57846,63.23
2022-07-15,62671,152.21
2022-06-01,39681,195.01
2021-01-29,14008,155.03
2021-02-28,38696,165.7
2021-04-08,27672,102.83
2022-10-20,44701,102.16
2022-08-01,23670,173.15
2021-05-02,61547,189.14
2021-12-03,30844,190.85
2021-03-31,56157,177.82
2021-03-08,60956,94.38
2022-09-02,26133,204.55
2022-02-24,55279,157.79
2022-03-31,46476,101.42
2021-12-26,34278,174.38
2022-10-29,57858,147.04
2021-11-18,55694,105.09
2023-01-31,23407,205.38
2021-02-25,28597,97.43
2022-01-14,9372,101.3
2022-02-07,22448,170.86
2022-03-12,42510,117.52
2022-06-07,52699,114.75
2022-11-17,21094,126.36
2021-05-11,15346,139.99
2022-05-07,37974,77.53
2022-01-07,41102,179.98
2022-07-28,37814,161.79
2021-06-10,10813,77.25
2022-07-09,35389,141.3
2022-01-18,17080,177.01
2021-06-06,36113,127.52
2021-09-30,11376,126.15
2022-11-21,35928,179.54
2022-12-07,40747,81.06
2021-03-25,36245,175.44
2022-05-23,29506,155.79
2021-10-07,32496,80.77
2021-03-20,38463,134.61
2021-07-24,59917,125.29
2021-09-09,53808,194.82
2021-05-08,14525,81.18
2022-06-26,45411,135.32
2022-08-16,38698,205.28
2022-11-18,23841,93.29
2021-11-25,43845,190.56
2022-12-03,12408,65.37
2022-10-24,16669,107.54
2021-06-02,12928,92.99
2021-05-29,38803,181.72
2022-07-13,62384,136.72
2022-06-07,20923,89.73
2022-05-13,56604,94.19
2021-07-09,52115,102.33
2021-08-03,39002,151.43
2023-01-18,35284,197.96
2022-01-01,47563,108.05
2021-02-24,57917,196.14
2022-10-10,54635,142.2
2022-12-06,42266,144.74
2023-04-12,52198,104.67
2023-02-26,47898,128.95
2022-10-20,23885,181.23
2021-08-10,19943,170.3
2022-07-11,24391,86.9
2021-01-07,53204,165.45
2022-05-04,19911,141.98
2022-10-02,27094,160.16
2023-02-14,49933,184.38
2021-05-10,8895,193.56
2022-07-08,27737,121.53
2023-01-06,3792,176.74
2021-09-10,46688,151.72
2021-09-12,30648,131.13
2021-11-20,20627,100.5
2022-06-06,8736,192.94
2021-03-28,60708,110.53
2022-09-05,30248,115.59
2022-09-06,11544,135.1
2022-02-27,27289,141.74
2022-03-31,45248,213.68
2022-07-24,51266,74.96
2021-05-20,44000,145.59
2023-01-27,19777,165.21
2022-10-29,52380,151.22
2022-10-24,35317,201.54
2022-01-06,3459,91.53
2023-03-05,17675,186.01
2022-12-02,2651,196.8
2022-11-08,12900,217.98
2021-01-26,28283,216.47
2021-09-14,23858,150.37
2022-05-06,36956,184.49
2022-06-30,5654,76.55
2022-06-11,35706,129.5
2022-01-26,44875,78.0
2022-02-27,52760,156.92
2021-08-23,32698,85.45
2022-01-31,5768,168.52
2022-07-10,31185,126.78
2021-08-31,166,97.77
2022-02-17,23367,166.31
2022-04-16,42961,104.54
2021-10-07,24715,153.7
2021-09-25,33831,73.81
2022-10-12,50256,152.96
2021-11-08,3580,114.98
2023-03-15,52290,131.16
2021-05-14,45197,99.91
2022-06-22,51825,81.39
2022-11-01,51615,155.59
2021-06-10,15051,119.96
2021-04-18,4228,94.48
2021-06-15,62389,133.95
2021-02-19,47785,114.54
2022-06-26,11094,216.43
2021-06-26,21675,132.1
2021-01-27,557,121.11
2022-01-08,32380,113.26
2021-09-17,34473,101.47
2021-12-01,58358,130.83
2022-12-31,33223,173.31
2021-03-29,47178,87.13
2022-10-11,35541,183.62
2022-03-06,50865,68.87
2021-09-22,50575,91.83
2023-04-19,59213,99.71
2021-07-23,58982,94.71
2022-02-17,28499,167.25
2022-03-11,50315,114.61
2022-10-13,2921,160.8
2021-12-26,32278,140.75
2023-03-11,39995,93.66
2022-04-13,44755,200.01
2022-04-15,41505,76.99
2023-04-20,4765,96.27
2022-03-21,12120,193.98
2021-12-08,31563,163.71
2021-12-31,65034,182.08
2023-03-15,32418,134.37
2021-10-25,4656,72.12
2022-02-24,32500,175.1
2021-03-16,33397,97.03
2021-02-07,19676,117.31
2022-05-02,74,177.71
2022-10-08,62150,113.02
2022-04-17,23147,109.97
2022-11-11,36984,149.37
2021-03-03,59286,154.26
2021-04-08,58436,172.11
2021-05-18,27329,166.92
2022-07-19,27299,173.1
2022-04-29,39440,64.16
2022-11-16,19963,116.72
2021-05-01,22485,126.95
2023-04-15,1768,96.27
2021-01-27,29193,75.45
2022-06-16,16621,146.01
2022-11-27,6222,93.1
2022-05-20,20262,147.68
2022-03-08,33791,105.78
2021-03-24,50654,128.73
2023-01-18,58661,115.5
2022-10-24,8927,110.31
2022-09-26,35709,163.81
2023-02-04,43820,137.77
2021-08-27,6277,138.35
2022-08-29,27112,210.09
2023-01-16,20620,202.75
2022-07-11,54684,185.53
2021-06-06,18795,61.61
2021-03-29,19546,158.12
2023-04-02,7273,151.95
2021-09-11,58094,87.22
2021-05-19,54038,63.32
2023-03-19,11554,185.12
2022-10-27,44236,202.3
2021-02-19,35346,180.52
2021-11-15,57433,137.5
2022-07-30,1003,195.31
2021-12-26,2608,121.75
2023-04-21,16853,64.58
2021-03-03,18259,201.61
2022-08-01,26010,63.64
2021-05-24,3721,143.43
2021-03-14,7863,205.59
2022-12-08,35066,108.23
2023-01-12,48170,142.07
2021-12-05,14024,164.16
2021-04-19,7777,143.81
2023-04-17,20001,85.89
2021-02-07,56480,205.08
2023-03-13,49695,111.84
2023-04-12,22592,131.97
2021-05-26,1758,103.78
2021-10-03,12944,156.5
2022-11-14,28988,192.33
2023-01-16,47141,119.33
2023-04-02,21411,171.14
2023-02-11,61850,175.17
2021-07-21,64244,208.68
2021-05-17,51855,211.07
2022-04-07,2808,109.53
2021-10-19,57186,206.0
2023-03-27,13334,190.6
2022-10-09,33720,175.95
2021-11-14,44346,73.79
2022-06-06,61863,204.05
2021-10-02,8260,199.92
2022-11-10,52782,88.99
2021-03-12,55926,203.93
2021-07-21,17558,192.46
2021-10-03,41400,63.79
2023-01-03,34162,177.62
2021-04-27,18182,160.37
2022-12-13,57185,206.56
2021-09-28,51499,113.13
2022-02-13,28981,200.42
2022-05-31,11780,179.42
2021-06-12,57288,102.21
2023-03-29,25354,83.07
2022-08-04,52140,213.35
2021-01-04,9753,144.44
2021-12-08,32427,199.4
2022-09-09,32642,96.29
2021-03-18,1959,210.7
2022-06-24,30500,206.45
2022-11-03,54388,114.12
2021-10-05,42891,122.9
2021-12-19,6410,138.83
2023-02-20,60983,160.01
2022-07-22,55187,61.91
2022-04-27,41532,104.22
2021-02-26,57671,172.61
2021-09-03,6188,91.43
2021-06-29,39353,101.42
2021-02-12,6379,108.66
2023-02-03,48629,209.06
2022-05-23,64112,177.49
2022-05-11,2433,119.35
2021-05-20,38174,71.55
